recipe_id,ingredient_id,line_no,amount,unit,raw_text,type_tag,anchor_name,anchor_form,sour,sweet,bitter,aroma,fruity,body,role_rule,role_confidence,role_reason,role_source,amount_value,amount_ratio_all,amount_rank_all
247,7,3,0.5,oz,.5 oz Lemon juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a citrus juice that provides acidity to balance the drink, typical in cocktails for sourness.",llm_contextual_v1,0.5,0.15384615384615385,2.0
247,91,4,0.25,oz,.25 oz Simple syrup*,syrup,sugar,syrup,0.1,0.9,0.1,0.2,0.0,0.4,sweetener,0.9,Simple syrup is a common sweetener used to balance acidity and enhance flavors in cocktails.,llm_contextual_v1,0.25,0.07692307692307693,3.0
247,106,1,2.0,oz,2 oz Pink Pigeon Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.95,"Pink Pigeon Rum is the primary alcoholic component with the largest amount (2 oz), forming the foundation of the drink.",llm_contextual_v1,2.0,0.6153846153846154,1.0
247,1153,2,0.5,oz,.5 oz Briottet Creme de Framboise (Raspberry),other,raspberry,liqueur,0.2,0.8,0.3,0.7,0.9,0.6,modifier,0.85,"Briottet Creme de Framboise is a raspberry liqueur that modifies and enhances the base rum's flavor with fruity and sweet notes, acting as a secondary spirit.",llm_contextual_v1,0.5,0.15384615384615385,2.0
248,7,3,0.5,oz,.5 oz Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a classic acidic component in cocktails, providing sourness to balance sweetness and enhance flavors.",llm_contextual_v1,0.5,0.11764705882352941,4.0
248,39,5,0.5,,.5  Egg white,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.9,"Egg white is used for texture and foam, not primarily for flavor modification, dilution, or other defined roles.",llm_contextual_v1,0.5,0.11764705882352941,4.0
248,564,1,1.5,oz,1.5 oz C. Drouin Calvados Selection,other,apple,spirit,0.3,0.6,0.4,0.8,0.7,0.7,base_spirit,0.95,"Calvados (apple brandy) is the primary alcoholic component with the highest amount ratio, forming the foundation of the drink.",llm_contextual_v1,1.5,0.35294117647058826,1.0
248,675,2,0.75,oz,.75 oz Orgeat,other,almond,syrup,0.1,0.9,0.3,0.7,0.4,0.6,sweetener,0.9,"Orgeat (almond syrup) is a sweet syrup used to balance acidity and add sweetness, with a high sweet flavor profile.",llm_contextual_v1,0.75,0.17647058823529413,3.0
248,1159,4,1.0,oz,1 oz Pear & Celery Puree,puree,pear and celery,other,0.2,0.6,0.3,0.4,0.7,0.5,modifier,0.85,"Pear & Celery Puree modifies and enhances the base spirit's flavor with fruity and savory notes, acting as a secondary flavor component.",llm_contextual_v1,1.0,0.23529411764705882,2.0
249,7,3,1.0,oz,1 oz Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,Lemon juice is a citrus juice that provides acidity to balance sweetness and spirits in cocktails,llm_contextual_v1,1.0,0.2,2.0
249,39,5,1.0,,1  Egg White,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.9,"Egg white is used for texture and foam, not fitting standard flavor modification roles",llm_contextual_v1,1.0,0.2,2.0
249,100,4,0.75,oz,.75 oz Angostura Bitters,bitters,angostura,bitters,0.1,0.2,0.9,0.8,0.3,0.1,bitters,0.99,Angostura bitters is a classic concentrated flavoring agent used in small quantities,llm_contextual_v1,0.75,0.15,3.0
249,107,1,1.25,oz,1.25 oz Luxardo Amaretto di Saschira,other,almond,liqueur,0.1,0.9,0.3,0.8,0.4,0.7,sweetener,0.85,Luxardo Amaretto is a sweet liqueur that provides sweetness to balance the acid and bitters,llm_contextual_v1,1.25,0.25,1.0
249,228,2,1.0,oz,1 oz Rye Whiskey,spirit,rye,spirit,0.1,0.4,0.3,0.8,0.3,0.7,base_spirit,0.9,Rye whiskey is the primary alcoholic foundation with the highest amount ratio in this recipe,llm_contextual_v1,1.0,0.2,2.0
250,7,4,0.75,oz,.75 oz Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a classic acidic component in cocktails, providing sourness and balancing sweetness, as indicated by its high sour flavor profile and typical usage in recipes.",llm_contextual_v1,0.75,0.17647058823529413,3.0
250,35,1,1.5,oz,1.5 oz Bourbon,spirit,corn,spirit,0.1,0.6,0.4,0.8,0.5,0.7,base_spirit,0.98,"Bourbon is the primary alcoholic component with the highest amount ratio (0.353) and amount rank (1), serving as the foundation of the drink, typical for whiskey-based cocktails.",llm_contextual_v1,1.5,0.35294117647058826,1.0
250,39,5,1.0,,1  Egg White,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.9,"Egg white is used for texture and foam, not fitting standard flavor roles like base, modifier, sweetener, or acid; it's a common non-flavor functional ingredient in cocktails like sours.",llm_contextual_v1,1.0,0.23529411764705882,2.0
250,107,2,0.5,oz,.5 oz Luxardo Amaretto di Saschira,other,almond,liqueur,0.1,0.9,0.3,0.8,0.4,0.7,modifier,0.85,"Luxardo Amaretto di Saschira is a liqueur that modifies and enhances the bourbon's flavor with almond notes, acting as a secondary alcoholic component that complements the base spirit.",llm_contextual_v1,0.5,0.11764705882352941,4.0
250,1168,3,0.5,oz,.5 oz Demerara Syrup (1:1),syrup,sugar_cane,syrup,0.0,0.9,0.0,0.2,0.1,0.7,sweetener,0.95,"Demerara Syrup is a sweet syrup used to balance the acidity from lemon juice and other flavors, with a high sweet flavor profile and typical role in cocktails.",llm_contextual_v1,0.5,0.11764705882352941,4.0
251,50,2,0.5,oz,.5 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,modifier,0.85,"King's Ginger Liqueur enhances the gin with ginger flavor and sweetness, used in moderate amount (0.5 oz) as a flavor modifier.",llm_contextual_v1,0.5,0.07407407407407407,3.0
251,198,1,1.0,oz,1 oz No.3 London Dry Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.9,"No.3 London Dry Gin is the primary alcoholic component with the highest amount among spirits (1 oz), typical for gin-based cocktails.",llm_contextual_v1,1.0,0.14814814814814814,2.0
251,950,5,1.0,whole,1 whole Egg,other,egg,other,0.1,0.2,0.1,0.6,0.3,0.7,other,0.9,"Egg provides texture, body, and richness as an emulsifier in this creamy cocktail, not fitting standard acid or dilution roles.",llm_contextual_v1,1.0,0.14814814814814814,2.0
251,1173,3,0.25,oz,.25 oz English Harbour Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,modifier,0.8,"English Harbour Rum adds complexity and depth to the cocktail in a small amount (0.25 oz), modifying the overall flavor profile.",llm_contextual_v1,0.25,0.037037037037037035,4.0
251,1174,4,3.0,spoon,3 spoon Sugar,other,sugar,other,0.1,0.9,0.1,0.1,0.0,0.3,sweetener,0.95,"Sugar is the primary sweetener with the highest amount ratio (0.444), balancing other ingredients in this dessert-style cocktail.",llm_contextual_v1,3.0,0.4444444444444444,1.0
251,1176,6,0.5,oz,.5 oz Milk,dairy,dairy,other,0.1,0.7,0.2,0.4,0.3,0.8,other,0.85,"Milk adds creaminess and body to the cocktail, functioning as a textural component rather than a standard dilution or sweetener.",llm_contextual_v1,0.5,0.07407407407407407,3.0
251,1177,7,0.5,oz,.5 oz Cream,dairy,dairy,other,0.1,0.7,0.2,0.6,0.3,0.9,other,0.85,"Cream enhances richness and mouthfeel, similar to milk, contributing to the dessert-like character of the drink.",llm_contextual_v1,0.5,0.07407407407407407,3.0
252,50,2,1.0,oz,1 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,modifier,0.85,"King's Ginger Liqueur modifies the base spirit with ginger flavor, enhancing complexity; it's a liqueur used in equal amount (1 oz) to the base spirit.",llm_contextual_v1,1.0,0.16666666666666666,2.0
252,125,1,1.0,oz,1 oz Glenrothes Vintage Reserve,other,barley,spirit,0.2,0.4,0.3,0.8,0.5,0.7,base_spirit,0.9,"Glenrothes Vintage Reserve is a Scotch whisky, typically serving as the primary alcoholic foundation in cocktails, with a moderate amount (1 oz) and spirit type.",llm_contextual_v1,1.0,0.16666666666666666,2.0
252,219,3,0.25,oz,.25 oz Green Chartreuse,other,herbal blend,liqueur,0.1,0.7,0.4,0.9,0.2,0.8,modifier,0.75,"Green Chartreuse is a herbal liqueur used in small quantity (0.25 oz) to add complex herbal notes, modifying the overall flavor profile.",llm_contextual_v1,0.25,0.041666666666666664,4.0
252,950,6,1.0,whole,1 whole Egg,other,egg,other,0.1,0.2,0.1,0.6,0.3,0.7,other,0.7,"Egg adds body and texture but doesn't fit standard cocktail roles like base, modifier, sweetener, acid, bitters, garnish, or dilution; it's a unique ingredient.",llm_contextual_v1,1.0,0.16666666666666666,2.0
252,1181,4,0.75,oz,.75 oz Sweetened Apple Cider,other,apple,other,0.3,0.7,0.2,0.6,0.8,0.5,sweetener,0.8,"Sweetened Apple Cider adds sweetness (sweet=0.7) to balance other ingredients, with a moderate amount (0.75 oz) typical for sweeteners.",llm_contextual_v1,0.75,0.125,3.0
252,1182,5,2.0,dash,2 dash Baked Apple Bitters,bitters,apple,bitters,0.2,0.4,0.8,0.9,0.6,0.3,bitters,0.95,"Baked Apple Bitters is explicitly tagged as bitters, used in dashes for concentrated flavoring, fitting the bitters role perfectly.",llm_contextual_v1,2.0,0.3333333333333333,1.0
253,3,2,0.75,oz,.75 oz Lime juice,juice,lime,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lime juice is a citrus juice that provides acidity to balance the cocktail, with high sour flavor profile and typical acid role in cocktails.",llm_contextual_v1,0.75,0.16666666666666666,3.0
253,17,1,2.0,oz,2 oz BarSol Primero Quebranta Pisco,other,grape,spirit,0.2,0.4,0.3,0.8,0.7,0.6,base_spirit,0.98,"Pisco is the primary alcoholic component with the largest amount (2 oz, highest amount_ratio), forming the foundation of the drink as a grape-based spirit.",llm_contextual_v1,2.0,0.4444444444444444,1.0
253,39,4,1.0,,1  Egg white,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.9,"Egg white is used for texture and foam creation rather than flavor modification, dilution, or other defined roles, with low flavor impact and body-enhancing properties.",llm_contextual_v1,1.0,0.2222222222222222,2.0
253,1186,3,0.75,oz,.75 oz Hibiscus/rose syrup,syrup,hibiscus,syrup,0.2,0.8,0.4,0.3,0.5,0.6,sweetener,0.96,"Hibiscus/rose syrup adds sweetness to balance the acidity from lime juice, with high sweet flavor profile and typical syrup function in cocktails.",llm_contextual_v1,0.75,0.16666666666666666,3.0
254,156,7,0.5,oz,.5 oz Fresh egg White,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.9,"Egg white is used for texture and foam, not for flavor modification, dilution, or as a primary component.",llm_contextual_v1,0.5,0.13333333333333333,2.0
254,198,1,1.5,oz,1.5 oz No.3 London Dry Gin,spirit,juniper,spirit,0.2,0.3,0.4,0.9,0.5,0.7,base_spirit,0.95,London Dry Gin is the largest alcoholic component by amount (1.5 oz) and serves as the primary foundation of the drink.,llm_contextual_v1,1.5,0.4,1.0
254,1189,2,0.5,oz,.5 oz Jummai Ginjo Sake,spirit,rice,spirit,0.2,0.6,0.3,0.7,0.4,0.5,modifier,0.85,Sake is a spirit used in smaller quantity (0.5 oz) to complement and enhance the gin's flavor profile.,llm_contextual_v1,0.5,0.13333333333333333,2.0
254,1190,3,0.25,oz,.25 oz Luxardo Limoncello,other,lemon,liqueur,0.6,0.8,0.4,0.7,0.7,0.6,sweetener,0.8,Limoncello is a liqueur with high sweetness (sweet=0.8) used in small amount (0.25 oz) to balance acidity.,llm_contextual_v1,0.25,0.06666666666666667,3.0
254,1191,4,0.25,oz,.25 oz Dill Cordial,other,dill,cordial,0.1,0.8,0.4,0.7,0.3,0.6,modifier,0.75,"Dill cordial adds unique herbal flavor and sweetness, modifying the overall taste in a small quantity (0.25 oz).",llm_contextual_v1,0.25,0.06666666666666667,3.0
254,1192,5,0.5,oz,.5 oz Meyer Lemon Juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.3,acid,0.9,"Meyer lemon juice provides acidity (sour=0.8) and citrus flavor, typical for balancing cocktails.",llm_contextual_v1,0.5,0.13333333333333333,2.0
254,1193,6,0.25,oz,.25 oz Yuzu Juice,juice,yuzu,juice,0.8,0.3,0.2,0.6,0.7,0.3,modifier,0.8,"Multiple acids, demoted to modifier",llm_contextual_v1,0.25,0.06666666666666667,3.0
255,106,1,30.0,ml,30 ml Pink Pigeon Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.95,"Pink Pigeon Rum is the primary alcoholic component with the highest amount ratio (0.492) and amount rank (1), typical of a base spirit in cocktails.",llm_contextual_v1,30.0,0.4918032786885246,1.0
255,795,3,15.0,oz,15 oz Grenadine,syrup,pomegranate,syrup,0.1,0.9,0.3,0.6,0.7,0.8,sweetener,0.9,"Grenadine is a syrup with high sweetness (sweet=0.9), used in a moderate amount (amount_ratio=0.246) to add sweetness and balance flavors in the cocktail.",llm_contextual_v1,15.0,0.2459016393442623,2.0
255,950,4,1.0,whole,1 whole Egg,other,egg,other,0.1,0.2,0.1,0.6,0.3,0.7,other,0.85,"Egg is an unusual ingredient in cocktails, often used for texture or frothiness, and does not fit clearly into other standard roles like base_spirit, modifier, sweetener, acid, bitters, garnish, or dilution.",llm_contextual_v1,1.0,0.01639344262295082,3.0
255,1196,2,15.0,ml,15 ml Dry Oloroso Sherry,other,grape,fortified_wine,0.3,0.6,0.4,0.8,0.7,0.5,modifier,0.8,"Dry Oloroso Sherry is a fortified wine used in a moderate amount (amount_ratio=0.246) to modify and enhance the flavor of the base rum, adding complexity and aroma.",llm_contextual_v1,15.0,0.2459016393442623,2.0
255,1199,5,,,Vanilla-Salt Spray,other,salt,other,0.3,0.0,0.4,0.2,0.0,0.1,garnish,0.75,"Vanilla-Salt Spray is likely used as a finishing touch for aroma and flavor enhancement, typical of garnishes, with no specified amount (amount_ratio=0.000) indicating it's added in small quantities.",llm_contextual_v1,,,
256,7,4,10.0,ml,10 ml Lemon juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.9,"Lemon juice is a citrus juice with high sourness (0.8), commonly used to add acidity in cocktails, and its small amount (10 ml) supports this role.",llm_contextual_v1,10.0,0.09523809523809523,3.0
256,39,6,25.0,ml,25 ml Egg white,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.85,"Egg white is used for texture and foam, not for flavor modification, dilution, or as a base, sweetener, acid, bitters, or garnish, fitting the 'other' category.",llm_contextual_v1,25.0,0.23809523809523808,2.0
256,77,5,10.0,ml,10 ml Orange juice,juice,orange,juice,0.6,0.7,0.3,0.5,0.9,0.4,modifier,0.8,"Orange juice enhances the base spirit with fruity flavors (0.9 fruity) and moderate sweetness (0.7), acting as a modifier in a small amount (10 ml).",llm_contextual_v1,10.0,0.09523809523809523,3.0
256,106,1,40.0,ml,40 ml Pink Pigeon Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.95,"Pink Pigeon Rum is a spirit with the largest amount (40 ml, amount_rank 1), serving as the primary alcoholic foundation of the cocktail.",llm_contextual_v1,40.0,0.38095238095238093,1.0
256,193,2,10.0,ml,10 ml Campari,other,bitter_orange,other,0.3,0.2,0.9,0.8,0.4,0.5,bitters,0.9,"Campari has high bitterness (0.9) and is used in a small quantity (10 ml), typical for bitters to add complex, bitter flavors.",llm_contextual_v1,10.0,0.09523809523809523,3.0
256,1202,3,10.0,ml,10 ml Lavender syrup,syrup,lavender,syrup,0.1,0.9,0.2,0.8,0.3,0.7,sweetener,0.95,"Lavender syrup is a syrup with high sweetness (0.9), used in a small amount (10 ml) to balance acidity and bitterness in the cocktail.",llm_contextual_v1,10.0,0.09523809523809523,3.0
257,89,1,0.5,oz,.5 oz H by HINE,other,grape,spirit,0.2,0.6,0.4,0.9,0.7,0.8,modifier,0.85,"H by HINE is a grape-based spirit used in small quantity (0.5 oz) to add aromatic and fruity notes, modifying the rum base rather than serving as the primary spirit",llm_contextual_v1,0.5,0.1111111111111111,2.0
257,950,7,1.0,whole,1 whole Egg,other,egg,other,0.1,0.2,0.1,0.6,0.3,0.7,other,0.9,"Whole egg provides texture, body, and emulsification in this creamy cocktail, not fitting standard cocktail roles like base, modifier, or sweetener",llm_contextual_v1,1.0,0.2222222222222222,1.0
257,1207,2,0.5,oz,.5 oz El Dorado 12 Year Old Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.95,"El Dorado 12 Year Old Rum is one of two rums that together form the primary alcoholic foundation of the drink, with typical rum characteristics",llm_contextual_v1,0.5,0.1111111111111111,2.0
257,1208,3,0.5,oz,.5 oz Hamilton Black Jamaican Pot Still Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,modifier,0.85,"Multiple base spirits, demoted to modifier",llm_contextual_v1,0.5,0.1111111111111111,2.0
257,1209,4,0.5,oz,.5 oz Cinnamon Syrup,syrup,cinnamon,syrup,0.1,0.9,0.3,0.8,0.4,0.7,sweetener,0.9,"Cinnamon syrup adds significant sweetness (sweet=0.9) and spice flavor, balancing other components in this dessert-style cocktail",llm_contextual_v1,0.5,0.1111111111111111,2.0
257,1210,5,0.5,oz,.5 oz Heavy Cream,dairy,cream,other,0.3,0.4,0.2,0.3,0.0,0.9,other,0.85,Heavy cream provides rich texture and body but doesn't fit standard cocktail roles; it's a dairy component for creaminess,llm_contextual_v1,0.5,0.1111111111111111,2.0
257,1211,6,1.0,tsp,1 tsp St. Elizabeth Allspice Dram,other,allspice,liqueur,0.1,0.8,0.4,0.9,0.5,0.7,modifier,0.8,"St. Elizabeth Allspice Dram is used in small quantity (1 tsp) as a spiced liqueur to add complex aromatic and flavor notes, modifying the rum base",llm_contextual_v1,1.0,0.2222222222222222,1.0
257,1213,8,,top,top Founders Porter,other,malted_barley,other,0.1,0.4,0.6,0.7,0.2,0.8,dilution,0.75,"Founders Porter is topped on the drink, likely adding carbonation and diluting the cocktail while contributing bitter notes",llm_contextual_v1,,,
258,106,1,1.5,oz,1.5 oz Pink Pigeon Rum,spirit,sugarcane,spirit,0.1,0.4,0.1,0.7,0.3,0.8,base_spirit,0.95,Pink Pigeon Rum is a spirit with the highest alcohol content and serves as the primary alcoholic foundation of the cocktail.,llm_contextual_v1,1.5,0.25,2.0
258,626,3,1.0,tbsp,1 Tbsp Luxardo Bitter,other,bitter,other,0.4,0.3,0.9,0.8,0.5,0.3,bitters,0.9,"Luxardo Bitter is a concentrated flavoring agent used in small quantity (1 tbsp) to add bitter notes, typical of bitters in cocktails.",llm_contextual_v1,1.0,0.16666666666666666,3.0
258,1215,2,2.5,oz,2.5 oz Fresh orange juice,juice,orange,juice,0.6,0.7,0.3,0.5,0.9,0.4,acid,0.85,"Fresh orange juice provides acidity and citrus flavor, balancing the sweetness and alcohol, and is used in a significant amount (2.5 oz).",llm_contextual_v1,2.5,0.4166666666666667,1.0
258,1217,4,1.0,dash,1 dash Milk powder (or cream),dairy,milk,other,0.1,0.7,0.2,0.5,0.4,0.8,other,0.8,Milk powder or cream adds creaminess and body but doesn't fit neatly into standard cocktail roles like sweetener or modifier in this context.,llm_contextual_v1,1.0,0.16666666666666666,3.0
259,7,4,0.5,oz,.5 oz Lemon juice,juice,lemon,juice,0.8,0.3,0.4,0.6,0.7,0.2,acid,0.95,"Lemon juice is a citrus juice that provides acidity to balance the sweetness in the cocktail, typical for sour cocktails.",llm_contextual_v1,0.5,0.13333333333333333,3.0
259,12,1,1.0,oz,1 oz BarSol Selecto Italia Pisco,other,grape,spirit,0.2,0.4,0.3,0.8,0.7,0.6,base_spirit,0.9,"BarSol Selecto Italia Pisco is a grape-based spirit with the second-highest amount ratio, serving as the primary alcoholic foundation of the drink.",llm_contextual_v1,1.0,0.26666666666666666,2.0
259,39,5,0.5,oz,.5 oz Egg white,other,egg,other,0.1,0.2,0.1,0.3,0.2,0.4,other,0.85,"Egg white is used for texture and foam, not fitting standard flavor roles like base, modifier, or sweetener.",llm_contextual_v1,0.5,0.13333333333333333,3.0
259,50,2,1.25,oz,1.25 oz King's Ginger Liqueur,liqueur,ginger,liqueur,0.1,0.8,0.3,0.9,0.4,0.7,sweetener,0.95,"King's Ginger Liqueur has the highest amount ratio and a sweet flavor profile (sweet=0.8), acting as the main sweetening agent.",llm_contextual_v1,1.25,0.3333333333333333,1.0
259,1220,3,0.5,oz,.5 oz Peach Brandy,spirit,peach,spirit,0.2,0.7,0.3,0.8,0.9,0.6,modifier,0.85,"Peach Brandy modifies the base spirit with fruity and sweet notes, enhancing complexity without being the primary sweetener or base.",llm_contextual_v1,0.5,0.13333333333333333,3.0
